sample_ts_utc,token_address,symbol,alert_ts_utc,minutes_since_alert,entry_price_usd,price_usd,pct_change,max_pct_so_far,market_cap_eur,status
2026-08-25T16:10:05.313068+00:00,EHJMZdc43u4dcQ9uDcUv5VuB9podCoPhx8PDtByzpump,HarryBōlz,2026-08-25T14:30:05.754200+00:00,100.0,4.812e-05,4.677e-05,-2.81,0.0,41409.17,ok
2026-08-25T17:49:24.737411+00:00,EHJMZdc43u4dcQ9uDcUv5VuB9podCoPhx8PDtByzpump,HarryBōlz,2026-08-25T14:30:05.754200+00:00,199.3,4.812e-05,4.253e-05,-11.62,0.0,37655.96,ok
2026-08-25T19:19:53.793781+00:00,8YVakcmrbeaZUJtpc1ifFjkUKNYLJvXXH6suuFSYpump,BULLY,2026-08-25T18:01:54.330033+00:00,78.0,8.106e-05,4.32e-05,-46.71,0.0,38351.38,ok
2026-08-25T19:19:53.793781+00:00,EHJMZdc43u4dcQ9uDcUv5VuB9podCoPhx8PDtByzpump,HarryBōlz,2026-08-25T14:30:05.754200+00:00,289.8,4.812e-05,4.593e-05,-4.55,0.0,40664.22,ok
2026-08-25T20:51:40.915426+00:00,4mxp6WN2uAtDBd8BHNPSTYUEy6mD7R3gejzayWGBpump,豹拉,2026-08-25T19:51:23.927134+00:00,60.3,0.0001077,0.0001684,56.36,56.36,152173.39,ok
2026-08-25T20:51:40.915426+00:00,8CfMGsD2tEp8DN1xJ1FhSgx144c2AhqMDytJeew9pump,IVY,2026-08-25T19:51:03.379734+00:00,60.6,5.01e-05,7.194e-05,43.59,43.59,63109.17,ok
2026-08-25T20:51:40.915426+00:00,8YVakcmrbeaZUJtpc1ifFjkUKNYLJvXXH6suuFSYpump,BULLY,2026-08-25T18:01:54.330033+00:00,169.8,8.106e-05,5.83e-05,-28.08,0.0,51757.8,ok
2026-08-25T20:51:40.915426+00:00,EHJMZdc43u4dcQ9uDcUv5VuB9podCoPhx8PDtByzpump,HarryBōlz,2026-08-25T14:30:05.754200+00:00,381.6,4.812e-05,3.537e-05,-26.5,0.0,31314.68,ok
2026-08-25T21:57:11.956888+00:00,4mxp6WN2uAtDBd8BHNPSTYUEy6mD7R3gejzayWGBpump,豹拉,2026-08-25T19:51:23.927134+00:00,125.8,0.0001077,0.0001689,56.82,56.82,152687.16,ok
2026-08-25T21:57:11.956888+00:00,5qmSaFVw2PzUqk3Ab9f6DZBuk35ZsLp3EVwWNfCVpump,Office,2026-08-25T21:03:20.223762+00:00,53.9,9.053e-05,9.525e-05,5.21,5.21,83412.84,ok
2026-08-25T21:57:11.956888+00:00,8CfMGsD2tEp8DN1xJ1FhSgx144c2AhqMDytJeew9pump,IVY,2026-08-25T19:51:03.379734+00:00,126.1,5.01e-05,7.946e-05,58.6,58.6,69706.42,ok
2026-08-25T21:57:11.956888+00:00,8YVakcmrbeaZUJtpc1ifFjkUKNYLJvXXH6suuFSYpump,BULLY,2026-08-25T18:01:54.330033+00:00,235.3,8.106e-05,3.736e-05,-53.91,0.0,33167.89,ok
2026-08-25T21:57:11.956888+00:00,EHJMZdc43u4dcQ9uDcUv5VuB9podCoPhx8PDtByzpump,HarryBōlz,2026-08-25T14:30:05.754200+00:00,447.1,4.812e-05,4.57e-05,-5.03,0.0,40462.39,ok
2026-08-25T23:01:10.957555+00:00,4mxp6WN2uAtDBd8BHNPSTYUEy6mD7R3gejzayWGBpump,豹拉,2026-08-25T19:51:23.927134+00:00,189.8,0.0001077,0.0001807,67.78,67.78,163335.78,ok
2026-08-25T23:01:10.957555+00:00,5qmSaFVw2PzUqk3Ab9f6DZBuk35ZsLp3EVwWNfCVpump,Office,2026-08-25T21:03:20.223762+00:00,117.8,9.053e-05,8.381e-05,-7.42,5.21,73394.5,ok
2026-08-25T23:01:10.957555+00:00,6jP7oBgw5qgxUGqyNe19qhFYWxTj1EA3ceCo5DDPpump,ScaredCat,2026-08-25T22:03:21.858554+00:00,57.8,4.628e-05,4.741e-05,2.44,2.44,41122.02,ok
2026-08-25T23:01:10.957555+00:00,8CfMGsD2tEp8DN1xJ1FhSgx144c2AhqMDytJeew9pump,IVY,2026-08-25T19:51:03.379734+00:00,190.1,5.01e-05,9.782e-05,95.25,95.25,85807.34,ok
2026-08-25T23:01:10.957555+00:00,8YVakcmrbeaZUJtpc1ifFjkUKNYLJvXXH6suuFSYpump,BULLY,2026-08-25T18:01:54.330033+00:00,299.3,8.106e-05,3.534e-05,-56.4,0.0,31374.31,ok
2026-08-25T23:01:10.957555+00:00,EHJMZdc43u4dcQ9uDcUv5VuB9podCoPhx8PDtByzpump,HarryBōlz,2026-08-25T14:30:05.754200+00:00,511.1,4.812e-05,4.853e-05,0.85,0.85,42961.47,ok
2026-08-25T23:01:10.957555+00:00,Ftm41jyJEWixpDiAc1UFKGqMdDzhXvdzXqgR6Y8teygT,PSTR,2026-08-25T22:02:02.117518+00:00,59.1,3.875e-05,2.34e-05,-39.61,0.0,21477.06,ok
2026-08-25T23:57:55.269911+00:00,4mxp6WN2uAtDBd8BHNPSTYUEy6mD7R3gejzayWGBpump,豹拉,2026-08-25T19:51:23.927134+00:00,246.5,0.0001077,0.0001935,79.67,79.67,174928.44,ok
2026-08-25T23:57:55.269911+00:00,5qmSaFVw2PzUqk3Ab9f6DZBuk35ZsLp3EVwWNfCVpump,Office,2026-08-25T21:03:20.223762+00:00,174.6,9.053e-05,7.744e-05,-14.46,5.21,67812.84,ok
2026-08-25T23:57:55.269911+00:00,68fn2tLABKmS7VA9Eaz3n6RfoXM3iBWUACckT9dwpump,HAPPY,2026-08-25T23:38:16.274585+00:00,19.6,0.0001193,0.0001216,1.93,1.93,108638.53,ok
2026-08-25T23:57:55.269911+00:00,6jP7oBgw5qgxUGqyNe19qhFYWxTj1EA3ceCo5DDPpump,ScaredCat,2026-08-25T22:03:21.858554+00:00,114.6,4.628e-05,4.212e-05,-8.99,2.44,36533.94,ok
2026-08-25T23:57:55.269911+00:00,8CfMGsD2tEp8DN1xJ1FhSgx144c2AhqMDytJeew9pump,IVY,2026-08-25T19:51:03.379734+00:00,246.9,5.01e-05,7.95e-05,58.68,95.25,69740.37,ok
2026-08-25T23:57:55.269911+00:00,8YVakcmrbeaZUJtpc1ifFjkUKNYLJvXXH6suuFSYpump,BULLY,2026-08-25T18:01:54.330033+00:00,356.0,8.106e-05,4.106e-05,-49.35,0.0,36455.96,ok
2026-08-25T23:57:55.269911+00:00,EHJMZdc43u4dcQ9uDcUv5VuB9podCoPhx8PDtByzpump,HarryBōlz,2026-08-25T14:30:05.754200+00:00,567.8,4.812e-05,4.248e-05,-11.72,0.85,37611.93,ok
2026-08-25T23:57:55.269911+00:00,Ftm41jyJEWixpDiAc1UFKGqMdDzhXvdzXqgR6Y8teygT,PSTR,2026-08-25T22:02:02.117518+00:00,115.9,3.875e-05,1.488e-05,-61.6,0.0,13660.55,ok
2026-08-26T03:36:09.769564+00:00,3u2sWMJTH6HnAKRiiwUWZWtNfts52VJdASNp13L9pump,croakie,2026-08-26T03:35:23.720747+00:00,0.8,0.0001351,0.0001357,0.44,0.44,122591.74,ok
2026-08-26T03:36:09.769564+00:00,4mxp6WN2uAtDBd8BHNPSTYUEy6mD7R3gejzayWGBpump,豹拉,2026-08-25T19:51:23.927134+00:00,464.8,0.0001077,4.405e-06,-95.91,79.67,3981.65,ok
2026-08-26T03:36:09.769564+00:00,5qmSaFVw2PzUqk3Ab9f6DZBuk35ZsLp3EVwWNfCVpump,Office,2026-08-25T21:03:20.223762+00:00,392.8,9.053e-05,7.976e-05,-11.9,5.21,69846.79,ok
2026-08-26T03:36:09.769564+00:00,68fn2tLABKmS7VA9Eaz3n6RfoXM3iBWUACckT9dwpump,HAPPY,2026-08-25T23:38:16.274585+00:00,237.9,0.0001193,8.495e-05,-28.79,1.93,75847.71,ok
2026-08-26T03:36:09.769564+00:00,6jP7oBgw5qgxUGqyNe19qhFYWxTj1EA3ceCo5DDPpump,ScaredCat,2026-08-25T22:03:21.858554+00:00,332.8,4.628e-05,3.371e-05,-27.16,2.44,29238.53,ok
2026-08-26T03:36:09.769564+00:00,8CfMGsD2tEp8DN1xJ1FhSgx144c2AhqMDytJeew9pump,IVY,2026-08-25T19:51:03.379734+00:00,465.1,5.01e-05,5.298e-05,5.75,95.25,46481.65,ok
2026-08-26T03:36:09.769564+00:00,8YVakcmrbeaZUJtpc1ifFjkUKNYLJvXXH6suuFSYpump,BULLY,2026-08-25T18:01:54.330033+00:00,574.3,8.106e-05,5.527e-06,-93.18,0.0,4906.42,ok
2026-08-26T03:36:09.769564+00:00,Ftm41jyJEWixpDiAc1UFKGqMdDzhXvdzXqgR6Y8teygT,PSTR,2026-08-25T22:02:02.117518+00:00,334.1,3.875e-05,1.358e-05,-64.95,0.0,12466.06,ok
2026-08-26T03:36:09.769564+00:00,Gi5MHyz7xtRHa2cHQb9MdmfsA1yH3j4c2DZxtMUSpump,YAMI,2026-08-26T03:34:31.966951+00:00,1.6,0.000124,0.0001126,-9.19,0.0,99409.17,ok
2026-08-26T05:18:18.370562+00:00,3u2sWMJTH6HnAKRiiwUWZWtNfts52VJdASNp13L9pump,croakie,2026-08-26T03:35:23.720747+00:00,102.9,0.0001351,0.0001302,-3.63,0.44,117596.33,ok
2026-08-26T05:18:18.370562+00:00,4mxp6WN2uAtDBd8BHNPSTYUEy6mD7R3gejzayWGBpump,豹拉,2026-08-25T19:51:23.927134+00:00,566.9,0.0001077,3.869e-06,-96.41,79.67,3496.33,ok
2026-08-26T05:18:18.370562+00:00,5qmSaFVw2PzUqk3Ab9f6DZBuk35ZsLp3EVwWNfCVpump,Office,2026-08-25T21:03:20.223762+00:00,495.0,9.053e-05,7.262e-05,-19.78,5.21,63597.25,ok
2026-08-26T05:18:18.370562+00:00,68fn2tLABKmS7VA9Eaz3n6RfoXM3iBWUACckT9dwpump,HAPPY,2026-08-25T23:38:16.274585+00:00,340.0,0.0001193,8.139e-05,-31.78,1.93,72669.72,ok
2026-08-26T05:18:18.370562+00:00,6jP7oBgw5qgxUGqyNe19qhFYWxTj1EA3ceCo5DDPpump,ScaredCat,2026-08-25T22:03:21.858554+00:00,434.9,4.628e-05,3.363e-05,-27.33,2.44,29174.31,ok
2026-08-26T05:18:18.370562+00:00,8CfMGsD2tEp8DN1xJ1FhSgx144c2AhqMDytJeew9pump,IVY,2026-08-25T19:51:03.379734+00:00,567.2,5.01e-05,6.621e-05,32.16,95.25,58080.73,ok
2026-08-26T05:18:18.370562+00:00,8YVakcmrbeaZUJtpc1ifFjkUKNYLJvXXH6suuFSYpump,BULLY,2026-08-25T18:01:54.330033+00:00,676.4,8.106e-05,5.071e-06,-93.74,0.0,4501.83,ok
2026-08-26T05:18:18.370562+00:00,Ftm41jyJEWixpDiAc1UFKGqMdDzhXvdzXqgR6Y8teygT,PSTR,2026-08-25T22:02:02.117518+00:00,436.3,3.875e-05,1.372e-05,-64.59,0.0,12596.33,ok
2026-08-26T05:18:18.370562+00:00,Gi5MHyz7xtRHa2cHQb9MdmfsA1yH3j4c2DZxtMUSpump,YAMI,2026-08-26T03:34:31.966951+00:00,103.8,0.000124,9.414e-05,-24.08,0.0,83059.63,ok
2026-08-26T08:02:21.282289+00:00,3u2sWMJTH6HnAKRiiwUWZWtNfts52VJdASNp13L9pump,croakie,2026-08-26T03:35:23.720747+00:00,267.0,0.0001351,0.0001327,-1.78,0.44,119877.98,ok
2026-08-26T08:02:21.282289+00:00,5qmSaFVw2PzUqk3Ab9f6DZBuk35ZsLp3EVwWNfCVpump,Office,2026-08-25T21:03:20.223762+00:00,659.0,9.053e-05,6.572e-05,-27.41,5.21,57551.38,ok
2026-08-26T08:02:21.282289+00:00,68fn2tLABKmS7VA9Eaz3n6RfoXM3iBWUACckT9dwpump,HAPPY,2026-08-25T23:38:16.274585+00:00,504.1,0.0001193,7.949e-05,-33.37,1.93,70973.39,ok
2026-08-26T08:02:21.282289+00:00,6jP7oBgw5qgxUGqyNe19qhFYWxTj1EA3ceCo5DDPpump,ScaredCat,2026-08-25T22:03:21.858554+00:00,599.0,4.628e-05,3.781e-05,-18.3,2.44,32796.33,ok
2026-08-26T08:02:21.282289+00:00,Ftm41jyJEWixpDiAc1UFKGqMdDzhXvdzXqgR6Y8teygT,PSTR,2026-08-25T22:02:02.117518+00:00,600.3,3.875e-05,1.422e-05,-63.3,0.0,13050.46,ok
2026-08-26T08:02:21.282289+00:00,Gi5MHyz7xtRHa2cHQb9MdmfsA1yH3j4c2DZxtMUSpump,YAMI,2026-08-26T03:34:31.966951+00:00,267.8,0.000124,5.75e-05,-53.63,0.0,50733.03,ok
2026-08-26T08:02:21.282289+00:00,H4scGEd64jRY67EcDmEK9XuMnBbkkE2tNtFM2Ni3pump,VLNC,2026-08-26T05:20:26.141077+00:00,161.9,5.535e-05,5.02e-05,-9.3,0.0,44136.7,ok
2026-08-26T10:08:32.103348+00:00,3u2sWMJTH6HnAKRiiwUWZWtNfts52VJdASNp13L9pump,croakie,2026-08-26T03:35:23.720747+00:00,393.1,0.0001351,0.0001107,-18.06,0.44,99988.99,ok
2026-08-26T10:08:32.103348+00:00,68fn2tLABKmS7VA9Eaz3n6RfoXM3iBWUACckT9dwpump,HAPPY,2026-08-25T23:38:16.274585+00:00,630.3,0.0001193,6.984e-05,-41.46,1.93,62360.55,ok
2026-08-26T10:08:32.103348+00:00,7mMQoNvUhTWmNMc3TEFc3h4b1az8uij5vK3AWxBcpump,hexumlite,2026-08-26T08:04:53.514264+00:00,123.6,4.484e-05,8.355e-05,86.33,86.33,73381.65,ok
2026-08-26T10:08:32.103348+00:00,Gi5MHyz7xtRHa2cHQb9MdmfsA1yH3j4c2DZxtMUSpump,YAMI,2026-08-26T03:34:31.966951+00:00,394.0,0.000124,6.568e-05,-47.03,0.0,57950.46,ok
2026-08-26T10:08:32.103348+00:00,H4scGEd64jRY67EcDmEK9XuMnBbkkE2tNtFM2Ni3pump,VLNC,2026-08-26T05:20:26.141077+00:00,288.1,5.535e-05,4.765e-05,-13.91,0.0,41895.41,ok
2026-08-26T10:08:32.103348+00:00,HzxQ54wrYxh2RYsX3m9TXAAsucQRxYPe4maVmEUZpump,MVA,2026-08-26T08:05:06.099231+00:00,123.4,4.835e-05,1.347e-05,-72.14,0.0,11852.29,ok
2026-08-26T11:51:00.060660+00:00,3u2sWMJTH6HnAKRiiwUWZWtNfts52VJdASNp13L9pump,croakie,2026-08-26T03:35:23.720747+00:00,495.6,0.0001351,8.505e-05,-37.05,0.44,76787.16,ok
2026-08-26T11:51:00.060660+00:00,4fSxCKc91ELQYVdv3tmHW8R15KoALPwEngyoQe1Xpump,Nitter,2026-08-26T10:19:47.693666+00:00,91.2,0.0001118,0.0002574,130.23,130.23,226305.5,ok
2026-08-26T11:51:00.060660+00:00,6F4ms3hHoZ5YfFkTDVDXyY3pygat75CzCQ1Kb1Qspump,HORSES,2026-08-26T10:20:03.180948+00:00,90.9,2.304e-05,1.929e-05,-16.28,0.0,16636.7,ok
2026-08-26T11:51:00.060660+00:00,7mMQoNvUhTWmNMc3TEFc3h4b1az8uij5vK3AWxBcpump,hexumlite,2026-08-26T08:04:53.514264+00:00,226.1,4.484e-05,8.829e-05,96.9,96.9,77544.04,ok
2026-08-26T11:51:00.060660+00:00,9ezNGxFRiM5T7HqmGxvRA3mcmZ4CS89FEFA48pMRpump,GoonBot,2026-08-26T10:18:55.610864+00:00,92.1,8.358e-05,3.651e-05,-56.32,0.0,32092.66,ok
2026-08-26T11:51:00.060660+00:00,DU7Lhe2QtcRBJdor7KbpjfUDmLyA2kdhR49Li3czpump,ORACLE7,2026-08-26T10:19:02.338286+00:00,92.0,3.482e-05,2.21e-05,-36.53,0.0,19363.3,ok
2026-08-26T11:51:00.060660+00:00,EpY9EurXwPnQbVM6fk84goG1kBf9K3GZRCuqgV6Tpump,CLOWN,2026-08-26T10:19:13.584589+00:00,91.8,7.474e-05,7.458e-05,-0.21,0.0,65659.63,ok
2026-08-26T11:51:00.060660+00:00,Gi5MHyz7xtRHa2cHQb9MdmfsA1yH3j4c2DZxtMUSpump,YAMI,2026-08-26T03:34:31.966951+00:00,496.5,0.000124,6.185e-05,-50.12,0.0,54573.39,ok
2026-08-26T11:51:00.060660+00:00,H4scGEd64jRY67EcDmEK9XuMnBbkkE2tNtFM2Ni3pump,VLNC,2026-08-26T05:20:26.141077+00:00,390.6,5.535e-05,4.631e-05,-16.33,0.0,40712.84,ok
2026-08-26T11:51:00.060660+00:00,HzxQ54wrYxh2RYsX3m9TXAAsucQRxYPe4maVmEUZpump,MVA,2026-08-26T08:05:06.099231+00:00,225.9,4.835e-05,1.473e-05,-69.53,0.0,12963.3,ok
2026-08-26T14:27:15.010535+00:00,3u2sWMJTH6HnAKRiiwUWZWtNfts52VJdASNp13L9pump,croakie,2026-08-26T03:35:23.720747+00:00,651.9,0.0001351,9.311e-05,-31.08,0.44,84062.39,ok
2026-08-26T14:27:15.010535+00:00,4fSxCKc91ELQYVdv3tmHW8R15KoALPwEngyoQe1Xpump,Nitter,2026-08-26T10:19:47.693666+00:00,247.5,0.0001118,0.0001084,-3.04,130.23,95312.84,ok
2026-08-26T14:27:15.010535+00:00,6F4ms3hHoZ5YfFkTDVDXyY3pygat75CzCQ1Kb1Qspump,HORSES,2026-08-26T10:20:03.180948+00:00,247.2,2.304e-05,1.787e-05,-22.44,0.0,15416.51,ok
2026-08-26T14:27:15.010535+00:00,7mMQoNvUhTWmNMc3TEFc3h4b1az8uij5vK3AWxBcpump,hexumlite,2026-08-26T08:04:53.514264+00:00,382.4,4.484e-05,0.0001664,271.1,271.1,146148.62,ok
2026-08-26T14:27:15.010535+00:00,9ezNGxFRiM5T7HqmGxvRA3mcmZ4CS89FEFA48pMRpump,GoonBot,2026-08-26T10:18:55.610864+00:00,248.3,8.358e-05,3.017e-05,-63.9,0.0,26523.85,ok
2026-08-26T14:27:15.010535+00:00,DU7Lhe2QtcRBJdor7KbpjfUDmLyA2kdhR49Li3czpump,ORACLE7,2026-08-26T10:19:02.338286+00:00,248.2,3.482e-05,1.796e-05,-48.42,0.0,15739.45,ok
2026-08-26T14:27:15.010535+00:00,EpY9EurXwPnQbVM6fk84goG1kBf9K3GZRCuqgV6Tpump,CLOWN,2026-08-26T10:19:13.584589+00:00,248.0,7.474e-05,7.751e-05,3.71,3.71,68231.19,ok
2026-08-26T14:27:15.010535+00:00,Gi5MHyz7xtRHa2cHQb9MdmfsA1yH3j4c2DZxtMUSpump,YAMI,2026-08-26T03:34:31.966951+00:00,652.7,0.000124,9.109e-05,-26.54,0.0,80366.06,ok
2026-08-26T14:27:15.010535+00:00,H4scGEd64jRY67EcDmEK9XuMnBbkkE2tNtFM2Ni3pump,VLNC,2026-08-26T05:20:26.141077+00:00,546.8,5.535e-05,3.938e-05,-28.85,0.0,34619.27,ok
2026-08-26T14:27:15.010535+00:00,HQKhWkrPtdLyRxWGVZAajfxoja2y8FMJeckKqZEFpump,OPTIMUS,2026-08-26T11:55:27.610859+00:00,151.8,7.458e-05,0.0001211,62.38,62.38,107398.17,ok
2026-08-26T14:27:15.010535+00:00,HzxQ54wrYxh2RYsX3m9TXAAsucQRxYPe4maVmEUZpump,MVA,2026-08-26T08:05:06.099231+00:00,382.1,4.835e-05,1.107e-05,-77.1,0.0,9745.87,ok
2026-08-27T11:56:19.487205+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,1.1,4.015e-05,3.762e-05,-6.3,0.0,33130.28,ok
2026-08-27T12:06:19.507448+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,11.1,4.015e-05,4.112e-05,2.42,2.42,35968.81,ok
2026-08-27T12:18:08.178143+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,22.9,4.015e-05,3.216e-05,-19.9,2.42,28133.03,ok
2026-08-27T12:28:08.192061+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,32.9,4.015e-05,3.223e-05,-19.73,2.42,28199.08,ok
2026-08-27T12:39:39.838618+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,44.4,4.015e-05,2.594e-05,-35.39,2.42,22692.66,ok
2026-08-27T12:49:39.855661+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,54.4,4.015e-05,2.691e-05,-32.98,2.42,23544.95,ok
2026-08-27T13:01:45.099780+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,0.5,6.641e-05,7.062e-05,6.34,6.34,62605.5,ok
2026-08-27T13:01:45.099780+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,66.5,4.015e-05,2.52e-05,-37.24,2.42,22047.71,ok
2026-08-27T13:11:46.217767+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,10.5,6.641e-05,4.516e-05,-32.0,6.34,40037.61,ok
2026-08-27T13:11:46.217767+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,76.5,4.015e-05,2.958e-05,-26.33,2.42,25876.15,ok
2026-08-27T13:23:16.555000+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,22.0,6.641e-05,3.675e-05,-44.66,6.34,32581.65,ok
2026-08-27T13:23:16.555000+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,88.0,4.015e-05,2.702e-05,-32.7,2.42,23635.78,ok
2026-08-27T13:33:17.670655+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,32.0,6.641e-05,3.651e-05,-45.02,6.34,32370.64,ok
2026-08-27T13:33:17.670655+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,98.1,4.015e-05,1.883e-05,-53.1,2.42,16477.06,ok
2026-08-27T13:44:50.632580+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,43.6,6.641e-05,3.897e-05,-41.32,6.34,34547.71,ok
2026-08-27T13:44:50.632580+00:00,BsbsB3WLq7vbY5En3MBCAsTrcwaCxNKY2Mp5pGuLpump,GTA,2026-08-27T13:44:24.679364+00:00,0.4,3.923e-05,7.093e-05,80.81,80.81,63071.56,ok
2026-08-27T13:44:50.632580+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,109.6,4.015e-05,1.911e-05,-52.4,2.42,16723.85,ok
2026-08-27T13:54:52.886899+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,53.6,6.641e-05,3.849e-05,-42.04,6.34,34130.28,ok
2026-08-27T13:54:52.886899+00:00,BsbsB3WLq7vbY5En3MBCAsTrcwaCxNKY2Mp5pGuLpump,GTA,2026-08-27T13:44:24.679364+00:00,10.5,3.923e-05,6.307e-05,60.77,80.81,56079.82,ok
2026-08-27T13:54:52.886899+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,119.7,4.015e-05,2.154e-05,-46.35,2.42,18844.95,ok
2026-08-27T14:06:43.844273+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,65.5,6.641e-05,4.132e-05,-37.78,6.34,36633.94,ok
2026-08-27T14:06:43.844273+00:00,BsbsB3WLq7vbY5En3MBCAsTrcwaCxNKY2Mp5pGuLpump,GTA,2026-08-27T13:44:24.679364+00:00,22.3,3.923e-05,6.504e-05,65.79,80.81,57833.03,ok
2026-08-27T14:06:43.844273+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,131.5,4.015e-05,1.876e-05,-53.28,2.42,16412.84,ok
2026-08-27T14:16:46.062735+00:00,3Jv1aPhXrGbNiZpgb1w66EnrVZAvfD3HZfthsGhQpump,Hakes,2026-08-27T13:01:16.800901+00:00,75.5,6.641e-05,3.477e-05,-47.64,6.34,30826.61,ok
2026-08-27T14:16:46.062735+00:00,BsbsB3WLq7vbY5En3MBCAsTrcwaCxNKY2Mp5pGuLpump,GTA,2026-08-27T13:44:24.679364+00:00,32.4,3.923e-05,7.43e-05,89.4,89.4,66066.97,ok
2026-08-27T14:16:46.062735+00:00,Eyboq24E6qwgzVAHgXTyRLXAmDJSAnhhW2XvQM4Ypump,HEAVEN,2026-08-27T11:55:13.801915+00:00,141.5,4.015e-05,1.222e-05,-69.56,2.42,10690.83,ok
2026-08-29T00:05:54.478194+00:00,7ursFQJE7UykT95cMCBErzq5sqEq9AJ6q11cWzAqMp5,COUGH,2026-08-29T00:05:45.924598+00:00,0.1,0.000136,0.0001334,-1.91,0.0,117692.66,ok
2026-08-29T00:05:54.478194+00:00,9xPYzgAonj2Z2Utkurfj7nM2C5Hqd8nS5ZoUiFcCpump,APEGUY,2026-08-29T00:05:33.285348+00:00,0.4,4.259e-05,4.148e-05,-2.61,0.0,36694.5,ok
2026-08-29T00:15:55.606092+00:00,7ursFQJE7UykT95cMCBErzq5sqEq9AJ6q11cWzAqMp5,COUGH,2026-08-29T00:05:45.924598+00:00,10.2,0.000136,0.0001408,3.53,3.53,124233.03,ok
2026-08-29T00:15:55.606092+00:00,9xPYzgAonj2Z2Utkurfj7nM2C5Hqd8nS5ZoUiFcCpump,APEGUY,2026-08-29T00:05:33.285348+00:00,10.4,4.259e-05,3.719e-05,-12.68,0.0,32900.92,ok
2026-08-29T00:27:25.756042+00:00,7ursFQJE7UykT95cMCBErzq5sqEq9AJ6q11cWzAqMp5,COUGH,2026-08-29T00:05:45.924598+00:00,21.7,0.000136,0.0001435,5.51,5.51,126607.34,ok
2026-08-29T00:27:25.756042+00:00,9xPYzgAonj2Z2Utkurfj7nM2C5Hqd8nS5ZoUiFcCpump,APEGUY,2026-08-29T00:05:33.285348+00:00,21.9,4.259e-05,4.132e-05,-2.98,0.0,36553.21,ok
2026-08-29T00:37:26.882627+00:00,7ursFQJE7UykT95cMCBErzq5sqEq9AJ6q11cWzAqMp5,COUGH,2026-08-29T00:05:45.924598+00:00,31.7,0.000136,0.0001442,6.03,6.03,127260.55,ok
2026-08-29T00:37:26.882627+00:00,9xPYzgAonj2Z2Utkurfj7nM2C5Hqd8nS5ZoUiFcCpump,APEGUY,2026-08-29T00:05:33.285348+00:00,31.9,4.259e-05,3.694e-05,-13.27,0.0,32673.39,ok
